"mes_ano_referencia"|"codigo_recebimento"|"descricao_receita"|"fonte_recurso"|"nome_entidade"|"valor"
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS."|"FUNDACAO CULTURAL DE JOAO PESSOA"|539.5
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|123819.01
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|18359.06
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO DO TRABALHO DE JOAO PESSOA - FTJP"|64.3
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS - EMPREENDER-JP"|109682.89
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|13924.98
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|8990.27
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE CONVENIOS E OUTROS REPASSES VINCULADOS A."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|1246.52
"2/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|194.44
"2/2023"|"1716500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|774875.41
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE CULTURA"|625.99
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE CULTURA"|0
"2/2023"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|107128.76
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|0.05
"2/2023"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|45912.34
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|41034.78
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|95747.83
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - ESTRUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|637694.92
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|33385.68
"2/2023"|"1713504100"|"TRANSFERENCIA DE RECURSOS DO SUS - ASSISTENCIA FARMACEUTICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|397765.72
"2/2023"|"1713503100"|"TRANSFERENCIA DE RECURSOS DO SUS - VIGILANCIA EM SAUDE"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|58588.28
"2/2023"|"1723500101"|"TRANSFERENCIAS DE RECUSOS DO SISTEMA UNICO DE SAUDE - SUS"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|312750
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|34934.06
"2/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|93311.45
"2/2023"|"1713501100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO BASICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|8887577.21
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|6138.66
"2/2023"|"1713502100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOS"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|22980916.11
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|3702.01
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO GOVERNO FEDERAL VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|1280.46
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|11189.92
"2/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|475912.84
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|106106.03
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DO IDOSO - FMI-JP"|2625.64
"2/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|185952.97
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|21199.02
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|100
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|4971.84
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|250
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|16425.35
"2/2023"|"7631990100"|"OUTROS SERVICOS DE ATENDIMENTO A SAUDE"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|1076930.5
"2/2023"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2416269.41
"2/2023"|"1215012100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|382042.16
"2/2023"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1599511.5
"2/2023"|"1215013100"|"CONTRIBUICAO DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|119990.85
"2/2023"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|12115.08
"2/2023"|"1999030100"|"COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SER"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1072452.12
"2/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|58018.32
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|12112.5
"2/2023"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|440.72
"2/2023"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|3236199.21
"2/2023"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|5010742.96
"2/2023"|"1215014100"|"CONTRIBUICAO ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|3297
"2/2023"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|61560.09
"2/2023"|"7215501100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|22664.94
"2/2023"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1336.81
"2/2023"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2687328.91
"2/2023"|"1215012100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|226.94
"2/2023"|"7215502100"|"CONTRIBUICAO DO SERVIDOR CIVIL PENSIONISTAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|15252.72
"2/2023"|"7215021200"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - MULTAS E JUROS"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|254.8
"2/2023"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|733857.43
"2/2023"|"1711520100"|"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - ITR -  PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|122473.32
"2/2023"|"1241500100"|"CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|4556628.5
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS VINCULACOES DE TRANSFERENCIAS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2759.94
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|319352.03
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|543799.2
"2/2023"|"1112500100"|"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|14306548.69
"2/2023"|"1122010100"|"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|6508232.04
"2/2023"|"1719990101"|"OUTRAS TRANSFERENCIAS DA UNIAO"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|404.45
"2/2023"|"1722520100"|"COTA-PARTE ROYALTIES  COMPENSACAO FINANCEIRA PELA PRODUCAO DO PETROLEO"|"TRANSFE DA UNIAO REF A COMPENSACOES RECURSOS NATURAIS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1001194.45
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS DE OPERACOES DE CREDITO ."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|667836.88
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|21686.45
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE I,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1649991.62
"2/2023"|"1112500200"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|405733.32
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1904087.88
"2/2023"|"1122010300"|"TAXAS PELA PRESTACAO DE SERVICOS - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|125019.01
"2/2023"|"1721500100"|"COTA-PARTE DO ICMS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|26636973.69
"2/2023"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|28988.8
"2/2023"|"1722520100"|"COTA-PARTE ROYALTIES  COMPENSACAO FINANCEIRA PELA PRODUCAO DO PETROLEO"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|0
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011001"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|840193
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE CONVENIOS E OUTROS REPASSES VINCULADOS A."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|37.7
"2/2023"|"1714500100"|"TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL"|"#TRANSFERENCIA DO SALARIO-EDUCACAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|684158.25
"2/2023"|"1112500300"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|3433898.35
"2/2023"|"1721510100"|"COTA-PARTE DO IPVA - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|10347625.7
"2/2023"|"1721530100"|"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMI."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|3426.82
"2/2023"|"1721520100"|"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|13095.13
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNATE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|849.49
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE RECURSOS DO FNDE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|67509.7
"2/2023"|"1714520100"|"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR ? PN"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|771200.94
"2/2023"|"1112530100"|"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|10119687.36
"2/2023"|"1721530100"|"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|0
"2/2023"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE IM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|7641027.97
"2/2023"|"1339990101"|"OUTRAS DELEGACOES DE SERVICOS PUBLICOS"|"RECURSOS VINCULADOS A FUNDOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|719759.69
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"ASSISTENCIA FINANCEIRA TRANSPORTE  COLETIVO"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2731.24
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMI."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|6213.24
"2/2023"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2461205
"2/2023"|"1113031100"|"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|10364428.25
"2/2023"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE I,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|30564111.81
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO ESTADO VINCULADOS A EDUCACAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|36660.81
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|12251.69
"2/2023"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|615301.25
"2/2023"|"1114511100"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|30562286.52
"2/2023"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1533.31
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"TRANSFE DA UNIAO REF A COMPENSACOES RECURSOS NATURAIS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|288179.41
"2/2023"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DO SALARIO-EDUCACAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|276801.75
