"mes_ano_referencia"|"codigo_recebimento"|"descricao_receita"|"fonte_recurso"|"nome_entidade"|"valor"
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|13221.55
"2/2022"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|4174.68
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE CULTURA"|206.18
"2/2022"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|16106
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|70685.76
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|30293.9
"2/2022"|"1911040100"|"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DIFUSOS"|37580.64
"2/2022"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|106890.49
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|11229.36
"2/2022"|"1713509145"|"COVID -TRANSF REC DO SUS OUT PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|334500
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO GOVERNO FEDERAL VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|910.37
"2/2022"|"1713504100"|"TRANSFERENCIA DE RECURSOS DO SUS - ASSISTENCIA FARMACEUTICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|397765.72
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - ESTRUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|158473.97
"2/2022"|"1713502100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOS"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|26586826.73
"2/2022"|"1723500101"|"TRANSFERENCIAS DE RECUSOS DO SISTEMA UNICO DE SAUDE - SUS"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|312750
"2/2022"|"1713503100"|"TRANSFERENCIA DE RECURSOS DO SUS - VIGILANCIA EM SAUDE"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|2099697.98
"2/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|543.13
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS 011002"|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|94263.78
"2/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|400
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO ESTADUAL."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|45259.22
"2/2022"|"1713501100"|"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO BASICA"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|6947865.75
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS SUS DO GOVERNO FEDERAL - MANUT. SAUDE."|"FUNDO MUNICIPAL DE SAUDE DE JOAO PESSOA"|687326
"2/2022"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|549253.25
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DE URBANIZACAO"|67268.18
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DO IDOSO - FMI-JP"|2107.96
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|9611.72
"2/2022"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO MUNICIPAL DO MEIO AMBIENTE DE JOAO PESSOA"|150418.06
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|7138.52
"2/2022"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|7246.97
"2/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DOS DIR. DA CRIANCA E DO ADOLESCENTE DE JOAO PESSOA"|260
"2/2022"|"7631990100"|"OUTROS SERVICOS DE ATENDIMENTO A SAUDE"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|2359288.5
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS A SAUDE ."|"INSTITUTO CANDIDA VARGAS"|9497.38
"2/2022"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2066575.05
"2/2022"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|219701.88
"2/2022"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|36778.16
"2/2022"|"1215011100"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|3268512.95
"2/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|11664
"2/2022"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|56129.81
"2/2022"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|2435146.9
"2/2022"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|459.44
"2/2022"|"7215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|6522363.81
"2/2022"|"1999030100"|"COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SER"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|943892.81
"2/2022"|"1215021100"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1438.35
"2/2022"|"1215021200"|"CONTRIBUICAO PATRONAL - SERVIDOR CIVIL ATIVO - MULTAS E JUROS"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|226.09
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|0
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|0
"2/2022"|"1215012100"|"CONTRIBUICAO DO SERVIDOR CIVIL INATIVO - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|275691.47
"2/2022"|"7215011200"|"CONTRIBUICAO DO SERVIDOR CIVIL ATIVO - MULTAS E JUROS DE MORA"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|0
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|0
"2/2022"|"1215013100"|"CONTRIBUICAO DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTICAO (PLANO F."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|102307.18
"2/2022"|"1321040100"|"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL"|"#RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZACAO (PLAN."|"INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE JOAO PESSOA"|1637972.5
"2/2022"|"1122010100"|"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|5479115.91
"2/2022"|"1114511200"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - MULTAS E JUROS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|459471.71
"2/2022"|"1113031100"|"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|4154114.2
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|3025024.6
"2/2022"|"1719990101"|"OUTRAS TRANSFERENCIAS DA UNIAO"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1689645
"2/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|38151.81
"2/2022"|"1722520100"|"COTA-PARTE ROYALTIES  COMPENSACAO FINANCEIRA PELA PRODUCAO DO PETROLEO"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|929581.19
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE IM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|870397.62
"2/2022"|"1721500100"|"COTA-PARTE DO ICMS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|26882954.4
"2/2022"|"1711511100"|"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|51014651.88
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DO SALARIO-EDUCACAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|172502.62
"2/2022"|"1112500100"|"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|13883196.12
"2/2022"|"1721510100"|"COTA-PARTE DO IPVA - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|8125955.63
"2/2022"|"1112500200"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|279009.76
"2/2022"|"1241500100"|"CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL"|"#RECURSOS DA CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|5773876.5
"2/2022"|"1711520100"|"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - ITR -  PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|5729.75
"2/2022"|"1714520100"|"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR ? PN"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|527792.19
"2/2022"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|2113012
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE I,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|20.69
"2/2022"|"1112500300"|"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|1072805.91
"2/2022"|"1721520100"|"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|18480.98
"2/2022"|"1112530200"|"IMP. S/ TRANSM. INTER VIVOS DE BENS IMOV. E DE DIREITOS REAIS S/ IMOVEIS- MULTAS E JUROS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|9697.1
"2/2022"|"1715510100"|"TRANSFERENCIAS DE RECURSOS DE COMPLEMENTACAO DA UNIAO AO FUNDEB - VAAF"|"#TRANSFERENCIAS DO FUNDEB - COMPLEMENTACAO DA UNIAO - VAAF."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|528253
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNAE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|20676.16
"2/2022"|"1112530100"|"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|10443831.81
"2/2022"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE I,"|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|28648557.41
"2/2022"|"1114511300"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|703204.51
"2/2022"|"1922990100"|"OUTRAS RESTITUICOES - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|35740.83
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS DE OPERACOES DE CREDITO ."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|100262.24
"2/2022"|"1114511100"|"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|24047015.67
"2/2022"|"1751500100"|"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D"|"#TRANSFERENCIAS DO FUNDEB - IMPOSTOS E TRANSFERENCIAS DE IM."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|7162139.41
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE RECURSOS DO FNDE REFERENTES AO PNATE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|388.7
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS VINCULACOES DE TRANSFERENCIAS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|5807.7
"2/2022"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|585294.62
"2/2022"|"1921990101"|"OUTRAS INDENIZACOES"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|20638.29
"2/2022"|"1113031100"|"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|748077.13
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE RECURSOS DO FNDE."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|18258.67
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"PREFEITURA MUNICIPAL DE JOAO PESSOA"|433999.96
"2/2022"|"1911010100"|"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL"|"#RECURSOS VINCULADOS AO TRANSITO."|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|1925102.09
"2/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS VINCULADOS AO TRANSITO."|"SEMOB - SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA"|54670.92
"3/2022"|"1121010100"|"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|179401.56
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|15202.3
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|17659.23
"3/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|839.65
"3/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"AUTARQUIA ESPECIAL MUNICIPAL DE LIMPEZA URBANA - EMLUR"|5968.92
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTRAS TRANSFERENCIAS DE CONVENIOS OU REPASSES DA UNIAO."|"FUNDACAO CULTURAL DE JOAO PESSOA"|6067.48
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS VINCULADOS."|"FUNDACAO CULTURAL DE JOAO PESSOA"|627.14
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#RECURSOS NAO VINCULADOS DE IMPOSTOS."|"FUNDACAO CULTURAL DE JOAO PESSOA"|335.54
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|18539.02
"3/2022"|"1999992100"|"OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS - PRINCIPAL"|"RECURSOS VINCULADOS A FUNDOS."|"FUNDO DE GESTAO, DESENVOLVIMENTO E MODERNIZACAO DA PROCURADORIA GERAL FUNDERM"|110980.51
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#OUTROS RECURSOS NAO VINCULADOS."|"FUNDO MUNICIPAL DE APOIO AOS PEQUENOS NEGOCIOS - EMPREENDER-JP"|29042.42
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|14671.7
"3/2022"|"1321010100"|"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL"|"#TRANSFERENCIAS DE CONVENIOS E OUTROS REPASSES VINCULADOS A."|"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JOAO PESSOA"|1908.62
